Product Name,Manufacturer,Color,Brand,Order Date,Fiscal Month Of Year Name,Sales Quantity,Sales Amount,Customer Count,Delivered Quantity
Contoso Reserve Pen -Tablet Pen E200 Blue,"Contoso, Ltd",Blue,Contoso,2009-05-18 00:00:00,May,14,195,1,14
Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Black,Contoso,2008-10-11 00:00:00,Oct,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Black,Contoso,2009-01-23 00:00:00,Feb,,,,4
Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Black,Contoso,2009-01-23 00:00:00,Jan,15,225,1,11
Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Black,Contoso,2009-03-14 00:00:00,Mar,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Black,Contoso,2009-08-12 00:00:00,Aug,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Black,Contoso,2009-09-16 00:00:00,Sep,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Silver,Contoso,2007-08-08 00:00:00,Aug,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Silver,Contoso,2009-01-30 00:00:00,Feb,,,,15
Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Silver,Contoso,2009-01-30 00:00:00,Jan,15,225,1,
Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Silver,Contoso,2009-02-10 00:00:00,Feb,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Silver,Contoso,2009-05-14 00:00:00,May,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Silver,Contoso,2009-08-20 00:00:00,Aug,13,195,1,13
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2007-02-20 00:00:00,Feb,13,195,1,5
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2007-02-20 00:00:00,Mar,,,,8
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2007-06-09 00:00:00,Jun,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2008-02-26 00:00:00,Feb,13,195,1,
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2008-02-26 00:00:00,Mar,,,,13
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2008-04-09 00:00:00,Apr,13,195,1,13
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2008-05-04 00:00:00,May,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2008-06-27 00:00:00,Jun,14,210,1,
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2008-06-27 00:00:00,Jul,,,,14
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2008-08-13 00:00:00,Aug,15,225,1,15
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-01-25 00:00:00,Feb,,,,13
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-01-25 00:00:00,Jan,15,225,1,2
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-06-11 00:00:00,Jun,13,195,1,13
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-07-07 00:00:00,Jul,14,210,1,14
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-08-23 00:00:00,Aug,13,195,1,6
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-08-23 00:00:00,Sep,,,,7
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-09-04 00:00:00,Sep,15,225,1,15
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-10-10 00:00:00,Oct,15,225,1,15
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-10-23 00:00:00,Oct,13,195,1,9
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-10-23 00:00:00,Nov,,,,4
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-12-14 00:00:00,,,,,13
Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",White,Contoso,2009-12-14 00:00:00,Dec,13,195,1,
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2007-01-07 00:00:00,Jan,15,71,1,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2007-01-13 00:00:00,Jan,14,66,1,14
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2007-01-21 00:00:00,Feb,,,,4
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2007-01-21 00:00:00,Jan,15,71,1,11
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2008-03-07 00:00:00,Mar,13,62,1,13
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2008-12-02 00:00:00,Dec,14,66,1,14
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2009-01-27 00:00:00,Feb,,,,13
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2009-01-27 00:00:00,Jan,13,62,1,
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2009-02-04 00:00:00,Feb,15,71,1,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2009-04-05 00:00:00,Apr,15,71,1,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2009-04-10 00:00:00,Apr,15,71,1,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Pink,Contoso,2009-12-22 00:00:00,,11,52,1,11
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2007-02-21 00:00:00,Feb,13,62,1,5
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2007-02-21 00:00:00,Mar,,,,8
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2007-09-20 00:00:00,Sep,15,71,1,8
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2007-09-20 00:00:00,Oct,,,,7
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2007-11-08 00:00:00,Nov,13,62,1,13
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2007-11-27 00:00:00,Nov,13,62,1,
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2007-11-27 00:00:00,Dec,,,,13
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-01-11 00:00:00,Jan,15,71,1,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-05-26 00:00:00,May,15,71,1,
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-05-26 00:00:00,Jun,,,,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-09-19 00:00:00,Sep,15,71,1,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-09-23 00:00:00,Sep,14,66,1,8
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-09-23 00:00:00,Oct,,,,6
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-10-03 00:00:00,Oct,15,71,1,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-10-28 00:00:00,Oct,14,66,1,
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Silver,Contoso,2009-10-28 00:00:00,Nov,,,,14
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2007-07-28 00:00:00,Jul,14,66,1,
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2007-07-28 00:00:00,Aug,,,,14
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2007-11-14 00:00:00,Nov,9,43,1,9
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2008-02-04 00:00:00,Feb,15,71,1,15
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2008-08-25 00:00:00,Aug,13,62,1,3
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2008-08-25 00:00:00,Sep,,,,10
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2009-03-28 00:00:00,Mar,13,62,1,
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2009-03-28 00:00:00,Apr,,,,13
Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",White,Contoso,2009-04-20 00:00:00,Apr,13,62,1,13
Contoso Screen 100in E010 Black,"Contoso, Ltd",Black,Contoso,2008-10-17 00:00:00,Oct,11,2090,1,11
Contoso Screen 106in M060 Silver,"Contoso, Ltd",Silver,Contoso,2008-11-09 00:00:00,Nov,7,1757,1,7
Contoso Screen 125in M250 Black,"Contoso, Ltd",Black,Contoso,2008-12-03 00:00:00,Dec,6,2754,1,6
Contoso Screen 125in M250 Silver,"Contoso, Ltd",Silver,Contoso,2008-12-16 00:00:00,Dec,2,918,1,2
Contoso Screen 80in E080 Black,"Contoso, Ltd",Black,Contoso,2009-09-11 00:00:00,Sep,14,1526,1,14
Contoso Screen 80in E080 Silver,"Contoso, Ltd",Silver,Contoso,2008-09-02 00:00:00,Sep,2,218,1,2
Contoso Screen 80in E080 Silver,"Contoso, Ltd",Silver,Contoso,2009-09-25 00:00:00,Sep,13,1417,1,
Contoso Screen 80in E080 Silver,"Contoso, Ltd",Silver,Contoso,2009-09-25 00:00:00,Oct,,,,13
Contoso Screen 85in E085 Silver,"Contoso, Ltd",Silver,Contoso,2009-01-12 00:00:00,Jan,14,1946,1,14
Contoso Screen 85in E085 Silver,"Contoso, Ltd",Silver,Contoso,2009-11-27 00:00:00,Nov,7,973,1,
Contoso Screen 85in E085 Silver,"Contoso, Ltd",Silver,Contoso,2009-11-27 00:00:00,Dec,,,,7
Contoso Screen 85in E085 White,"Contoso, Ltd",White,Contoso,2009-05-22 00:00:00,May,2,278,1,2
Contoso Single-line phones E10 Black,"Contoso, Ltd",Black,Contoso,2007-05-02 00:00:00,May,7,70,1,7
Contoso Single-line phones E10 Grey,"Contoso, Ltd",Grey,Contoso,2009-03-27 00:00:00,Mar,14,140,1,
Contoso Single-line phones E10 Grey,"Contoso, Ltd",Grey,Contoso,2009-03-27 00:00:00,Apr,,,,14
Contoso Single-line phones E10 Grey,"Contoso, Ltd",Grey,Contoso,2009-09-24 00:00:00,Sep,13,130,1,2
Contoso Single-line phones E10 Grey,"Contoso, Ltd",Grey,Contoso,2009-09-24 00:00:00,Oct,,,,11
"Contoso SLR Camera 35"" M358 Black","Contoso, Ltd",Black,Contoso,2007-06-14 00:00:00,Jun,1,358,1,1
"Contoso SLR Camera 35"" M358 Blue","Contoso, Ltd",Blue,Contoso,2008-02-10 00:00:00,Feb,6,2148,1,6
"Contoso SLR Camera 35"" M358 Blue","Contoso, Ltd",Blue,Contoso,2008-09-04 00:00:00,Sep,7,2506,1,7
"Contoso SLR Camera 35"" M358 Grey","Contoso, Ltd",Grey,Contoso,2007-03-19 00:00:00,Mar,3,1074,1,3
"Contoso SLR Camera 35"" M358 Pink","Contoso, Ltd",Pink,Contoso,2009-09-10 00:00:00,Sep,9,3222,1,9
"Contoso SLR Camera 35"" M358 Silver Grey","Contoso, Ltd",Silver Grey,Contoso,2008-05-05 00:00:00,May,1,358,1,1
"Contoso SLR Camera 35"" X358 Silver","Contoso, Ltd",Silver,Contoso,2008-07-20 00:00:00,Jul,1,568,1,1
"Contoso SLR Camera 35"" X358 Silver","Contoso, Ltd",Silver,Contoso,2008-08-20 00:00:00,Aug,13,7384,1,13
"Contoso SLR Camera 35"" X358 Silver","Contoso, Ltd",Silver,Contoso,2009-11-22 00:00:00,Nov,7,3976,1,5
"Contoso SLR Camera 35"" X358 Silver","Contoso, Ltd",Silver,Contoso,2009-11-22 00:00:00,Dec,,,,2
"Contoso SLR Camera 35"" X358 Silver Grey","Contoso, Ltd",Silver Grey,Contoso,2007-05-25 00:00:00,May,10,5680,1,3
"Contoso SLR Camera 35"" X358 Silver Grey","Contoso, Ltd",Silver Grey,Contoso,2007-05-25 00:00:00,Jun,,,,7
Contoso SLR Camera M143 Grey,"Contoso, Ltd",Grey,Contoso,2007-04-07 00:00:00,Apr,2,608,1,2
Contoso SLR Camera M143 Silver,"Contoso, Ltd",Silver,Contoso,2008-02-17 00:00:00,Feb,7,2128,1,7
Contoso SLR Camera M144 Gold,"Contoso, Ltd",Gold,Contoso,2008-08-08 00:00:00,Aug,1,332,1,1
Contoso SLR Camera M144 Silver Grey,"Contoso, Ltd",Silver Grey,Contoso,2008-02-24 00:00:00,Feb,8,2656,1,
Contoso SLR Camera M144 Silver Grey,"Contoso, Ltd",Silver Grey,Contoso,2008-02-24 00:00:00,Mar,,,,8
Contoso SLR Camera M145 Pink,"Contoso, Ltd",Pink,Contoso,2009-11-14 00:00:00,Nov,5,1715,1,5
Contoso SLR Camera X143 Grey,"Contoso, Ltd",Grey,Contoso,2009-05-30 00:00:00,May,6,3876,1,
Contoso SLR Camera X143 Grey,"Contoso, Ltd",Grey,Contoso,2009-05-30 00:00:00,Jun,,,,6
Contoso SLR Camera X143 Grey,"Contoso, Ltd",Grey,Contoso,2009-06-22 00:00:00,Jun,9,5814,1,4
Contoso SLR Camera X143 Grey,"Contoso, Ltd",Grey,Contoso,2009-06-22 00:00:00,Jul,,,,5
Contoso SLR Camera X144 Silver Grey,"Contoso, Ltd",Silver Grey,Contoso,2007-08-04 00:00:00,Aug,11,7403,1,11
Contoso SLR Camera X145 Blue,"Contoso, Ltd",Blue,Contoso,2008-04-01 00:00:00,Apr,7,4424,1,7
Contoso Smart Battery M901 White,"Contoso, Ltd",White,Contoso,2008-11-17 00:00:00,Nov,13,150,1,13
Contoso Telephoto Conversion Lens M350 Blue,"Contoso, Ltd",Blue,Contoso,2009-07-12 00:00:00,Jul,13,1235,1,13
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-01-03 00:00:00,Jan,8,4760,5,8
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-01-16 00:00:00,Jan,7,4165,5,7
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-01-18 00:00:00,Jan,5,2975,5,5
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-02-03 00:00:00,Feb,9,5355,5,9
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-02-12 00:00:00,Feb,6,3570,5,6
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-02-20 00:00:00,Feb,5,2975,5,3
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-02-20 00:00:00,Mar,,,,2
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-03-11 00:00:00,Mar,7,4165,5,7
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-03-15 00:00:00,Mar,11,6545,5,11
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-04-01 00:00:00,Apr,6,3570,5,6
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-04-17 00:00:00,Apr,6,3570,5,6
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-04-21 00:00:00,Apr,8,4760,5,6
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-04-21 00:00:00,May,,,,2
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-05-14 00:00:00,May,8,4760,5,8
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-05-26 00:00:00,May,8,4760,5,
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-05-26 00:00:00,Jun,,,,8
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-06-11 00:00:00,Jun,8,4760,5,8
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-07-11 00:00:00,Jul,8,4760,5,8
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-07-14 00:00:00,Jul,5,2975,5,5
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-08-11 00:00:00,Aug,5,2975,5,5
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-09-05 00:00:00,Sep,7,4165,5,7
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-09-14 00:00:00,Sep,9,5355,5,9
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-10-24 00:00:00,Oct,5,2975,5,1
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-10-24 00:00:00,Nov,,,,4
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-11-09 00:00:00,Nov,8,4760,5,8
Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Silver,Contoso,2007-12-02 00:00:00,Dec,5,2975,5,5
Contoso Touch Screen Phones  - LCD M12 Black,"Contoso, Ltd",Black,Contoso,2009-12-01 00:00:00,Dec,6,1200,1,6
Contoso Touch Screen Phones - CRT M11 Black,"Contoso, Ltd",Black,Contoso,2008-11-29 00:00:00,Nov,6,1134,1,
Contoso Touch Screen Phones - CRT M11 Black,"Contoso, Ltd",Black,Contoso,2008-11-29 00:00:00,Dec,,,,6
Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,"Contoso, Ltd",Black,Contoso,2007-06-19 00:00:00,Jun,5,1290,1,5
Contoso Touch Screen Phones Capacitive M908 Black,"Contoso, Ltd",Black,Contoso,2008-10-25 00:00:00,Oct,1,308,1,
Contoso Touch Screen Phones Capacitive M908 Black,"Contoso, Ltd",Black,Contoso,2008-10-25 00:00:00,Nov,,,,1
Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Black,Contoso,2007-07-05 00:00:00,Jul,13,130,1,13
Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Black,Contoso,2008-02-09 00:00:00,Feb,15,150,1,15
Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Black,Contoso,2008-10-31 00:00:00,Oct,14,140,1,
Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Black,Contoso,2008-10-31 00:00:00,Nov,,,,14
Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Black,Contoso,2009-07-10 00:00:00,Jul,15,150,1,15
Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Black,Contoso,2009-09-09 00:00:00,Sep,13,130,1,13
Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Black,Contoso,2009-12-18 00:00:00,,15,150,1,15
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2007-07-01 00:00:00,Jul,15,150,1,15
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2008-10-07 00:00:00,Oct,13,130,1,13
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2008-10-20 00:00:00,Oct,15,150,1,15
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2009-07-25 00:00:00,Jul,13,130,1,2
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2009-07-25 00:00:00,Aug,,,,11
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2009-07-31 00:00:00,Jul,13,130,1,
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2009-07-31 00:00:00,Aug,,,,13
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2009-09-30 00:00:00,Sep,13,130,1,
Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Red,Contoso,2009-09-30 00:00:00,Oct,,,,13
Contoso Touch Stylus Pen E150 Silver,"Contoso, Ltd",Silver,Contoso,2008-05-10 00:00:00,May,14,140,1,14
Contoso Touch Stylus Pen E150 Silver,"Contoso, Ltd",Silver,Contoso,2008-05-13 00:00:00,May,13,130,1,13
Contoso Touch Stylus Pen E150 Silver,"Contoso, Ltd",Silver,Contoso,2008-07-17 00:00:00,Jul,14,140,1,14
Contoso Touch Stylus Pen E150 Silver,"Contoso, Ltd",Silver,Contoso,2008-10-26 00:00:00,Oct,13,130,1,
Contoso Touch Stylus Pen E150 Silver,"Contoso, Ltd",Silver,Contoso,2008-10-26 00:00:00,Nov,,,,13
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2007-07-15 00:00:00,Jul,14,140,1,14
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2007-07-27 00:00:00,Jul,14,140,1,
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2007-07-27 00:00:00,Aug,,,,14
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2007-09-24 00:00:00,Sep,5,50,1,1
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2007-09-24 00:00:00,Oct,,,,4
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2007-11-18 00:00:00,Nov,14,140,1,14
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2008-01-10 00:00:00,Jan,14,140,1,14
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2008-02-08 00:00:00,Feb,15,150,1,15
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2009-04-06 00:00:00,Apr,13,130,1,13
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2009-06-15 00:00:00,Jun,15,150,1,15
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2009-06-22 00:00:00,Jun,13,130,1,9
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2009-06-22 00:00:00,Jul,,,,4
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2009-08-04 00:00:00,Aug,15,150,1,15
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2009-11-01 00:00:00,Nov,13,130,1,13
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2009-12-10 00:00:00,,,,,13
Contoso Touch Stylus Pen E150 White,"Contoso, Ltd",White,Contoso,2009-12-10 00:00:00,Dec,15,150,1,2
Contoso Ultraportable Neoprene Sleeve E30 Black,"Contoso, Ltd",Black,Contoso,2007-06-18 00:00:00,Jun,3,47,1,3
Contoso Ultraportable Neoprene Sleeve E30 Black,"Contoso, Ltd",Black,Contoso,2009-01-14 00:00:00,Jan,14,218,1,14
Contoso Ultraportable Neoprene Sleeve E30 Black,"Contoso, Ltd",Black,Contoso,2009-11-02 00:00:00,Nov,13,203,1,13
Contoso Ultraportable Neoprene Sleeve E30 Green,"Contoso, Ltd",Green,Contoso,2008-03-04 00:00:00,Mar,6,94,1,6
Contoso Ultraportable Neoprene Sleeve E30 Green,"Contoso, Ltd",Green,Contoso,2009-11-27 00:00:00,Nov,6,94,1,
Contoso Ultraportable Neoprene Sleeve E30 Green,"Contoso, Ltd",Green,Contoso,2009-11-27 00:00:00,Dec,,,,6
Contoso USB 2.0 Dock Station docking station M800 Black,"Contoso, Ltd",Black,Contoso,2008-07-31 00:00:00,Jul,10,299,1,
Contoso USB 2.0 Dock Station docking station M800 Black,"Contoso, Ltd",Black,Contoso,2008-07-31 00:00:00,Aug,,,,10
Contoso USB 2.0 Dock Station docking station M800 Grey,"Contoso, Ltd",Grey,Contoso,2007-05-31 00:00:00,May,11,329,1,
Contoso USB 2.0 Dock Station docking station M800 Grey,"Contoso, Ltd",Grey,Contoso,2007-05-31 00:00:00,Jun,,,,11
Contoso USB 2.0 Dock Station docking station M800 Grey,"Contoso, Ltd",Grey,Contoso,2007-07-02 00:00:00,Jul,1,30,1,1
Contoso USB Cable M250 Black,"Contoso, Ltd",Black,Contoso,2007-02-25 00:00:00,Feb,14,350,8,
Contoso USB Cable M250 Black,"Contoso, Ltd",Black,Contoso,2007-02-25 00:00:00,Mar,,,,14
Contoso USB Cable M250 Black,"Contoso, Ltd",Black,Contoso,2007-03-31 00:00:00,Mar,11,275,1,
Contoso USB Cable M250 Black,"Contoso, Ltd",Black,Contoso,2007-03-31 00:00:00,Apr,,,,11
Contoso USB Cable M250 Black,"Contoso, Ltd",Black,Contoso,2007-04-12 00:00:00,Apr,13,325,1,13
Contoso USB Cable M250 Blue,"Contoso, Ltd",Blue,Contoso,2007-12-02 00:00:00,Dec,1,25,1,1
Contoso USB Cable M250 White,"Contoso, Ltd",White,Contoso,2007-01-04 00:00:00,Jan,6,150,5,6
